OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ProjectIdentifier,ActivityConductingOrganizationText,MonitoringLocationIdentifier,ActivityCommentText,HydrologicCondition,HydrologicEvent,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionMethod/MethodQualifierTypeName,SampleCollectionMethod/MethodDescriptionText,SampleCollectionEquipmentName,ResultDetectionConditionText,CharacteristicName,ResultMeasureValue,ResultMeasure/MeasureUnitCode,ResultStatusIdentifier,ResultValueTypeName,ResultCommentText,USGSPCode,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,ResultAnalyticalMethod/MethodQualifierTypeName,MethodDescriptionText,ResultLaboratoryCommentText,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,ProviderName
21NC03WQ,North Carolina Department of Environmental Resources NCDENR-DWQ WQX,21NC03WQ-AMS2012-001955374,Sample-Routine,Water,,1/11/12,10:20:00,EST,NCAMBNT,NCAMBNT,21NC03WQ-J7810000,,,,Grab,21NC03WQ,Grab,,,Water Sampler (Other),,Fecal Coliform,42,cfu/100ml,Final,Actual,Q1; Holding time exceeded;  Holding time exceeded prior to receipt by lab.,,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,1,https://www.nemi.gov/methods/method_summary/5587/,,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LNBA2014716884,Sample-Routine,Water,,11/13/14,11:39:00,EST,LNBA,,21NCMONITORING-J7740000,,,,Grab,21NCMONITORING,Grab,,Surface Water Grab,Water Sampler (Other),,Fecal Coliform,144,cfu/100ml,Final,Actual,,,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,1,https://www.nemi.gov/methods/method_summary/5587/,,Estimated Detection Level,1,cfu/100ml,STORET
21NC03WQ,North Carolina Department of Environmental Resources NCDENR-DWQ WQX,21NC03WQ-AMS2013-000017629,Sample-Routine,Water,,1/2/13,12:47:00,EST,NCAMBNT,NCAMBNT,21NC03WQ-O6205000,,,,Grab,21NC03WQ,Grab,,,Water Sampler (Other),,Fecal Coliform,140,cfu/100ml,Final,Actual,Q1; Holding time exceeded;  Holding time exceeded prior to receipt by lab.,,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,1,https://www.nemi.gov/methods/method_summary/5587/,,,,,STORET
21NC03WQ,North Carolina Department of Environmental Resources NCDENR-DWQ WQX,21NC03WQ-AMS20150601-O6450000-370590249,Sample-Routine,Water,Surface Water,6/1/15,10:55:00,EST,NCAMBNT,,21NC03WQ-O6450000,,,,Grab,21NC03WQ,Grab,,Surface Water Grab,Water Sampler (Other),,Fecal Coliform,57,cfu/100ml,Final,Actual,Q1; Holding time exceeded;  Holding time exceeded prior to receipt by lab.,,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,1,https://www.nemi.gov/methods/method_summary/5587/,,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-TPBA2014692962,Sample-Routine,Water,,4/17/14,9:15:00,EST,TPBA,,21NCMONITORING-O6798000,,,,Grab,21NCMONITORING,Grab,,Surface Water Grab,Water Sampler (Other),,Fecal Coliform,600,cfu/100ml,Final,Actual,,,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,1,https://www.nemi.gov/methods/method_summary/5587/,,Estimated Detection Level,1,cfu/100ml,STORET
21NC03WQ,North Carolina Department of Environmental Resources NCDENR-DWQ WQX,21NC03WQ-AMS20160602-O6500000-370590608,Sample-Routine,Water,Surface Water,6/2/16,9:50:00,EST,NCAMBNT,,21NC03WQ-O6500000,,,,Grab,21NC03WQ,Grab,,Surface Water Grab,Water Sampler (Other),,Fecal Coliform,600,cfu/100ml,Final,Actual,Q1; Holding time exceeded;  Holding time exceeded prior to receipt by lab.,,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,1,https://www.nemi.gov/methods/method_summary/5587/,,,,,STORET
21NC03WQ,North Carolina Department of Environmental Resources NCDENR-DWQ WQX,21NC03WQ-AMS20170404-O6200000-371288228,Sample-Routine,Water,Surface Water,4/4/17,11:35:00,EST,NCAMBNT,,21NC03WQ-O6200000,,,,Grab,21NC03WQ,Grab,,Surface Water Grab,Water Sampler (Other),,Fecal Coliform,54,cfu/100ml,Final,Actual,Q1; Holding time exceeded;  Holding time exceeded prior to receipt by lab.,,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,1,https://www.nemi.gov/methods/method_summary/5587/,,,,,STORET
21NC03WQ,North Carolina Department of Environmental Resources NCDENR-DWQ WQX,21NC03WQ-AMS20170914-O6205000-371288633,Sample-Routine,Water,Surface Water,9/14/17,12:10:00,EST,NCAMBNT,,21NC03WQ-O6205000,,,,Grab,21NC03WQ,Grab,,Surface Water Grab,Water Sampler (Other),,Fecal Coliform,210,cfu/100ml,Final,Actual,Q1; Holding time exceeded;  Holding time exceeded prior to receipt by lab.,,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,1,https://www.nemi.gov/methods/method_summary/5587/,,,,,STORET
21NC03WQ,North Carolina Department of Environmental Resources NCDENR-DWQ WQX,21NC03WQ-AMS2008-001501687,Sample-Routine,Water,,2/25/08,10:13:00,EST,NCAMBNT,,21NC03WQ-O6450000,,,,Grab,21NC03WQ,Grab,,,Water Sampler (Other),,Fecal Coliform,46,cfu/100ml,Final,Actual,,,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,1,https://www.nemi.gov/methods/method_summary/5587/,,,,,STORET
21NC03WQ,North Carolina Department of Environmental Resources NCDENR-DWQ WQX,21NC03WQ-AMS2008-001574525,Sample-Routine,Water,,11/17/08,11:40:00,EST,NCAMBNT,,21NC03WQ-O6500000,,,,Grab,21NC03WQ,Grab,,,Water Sampler (Other),,Fecal Coliform,84,cfu/100ml,Final,Actual,,,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,1,https://www.nemi.gov/methods/method_summary/5587/,,,,,STORET
21NC03WQ,North Carolina Department of Environmental Resources NCDENR-DWQ WQX,21NC03WQ-AMS2010-001761320,Sample-Routine,Water,,12/13/10,11:02:00,EST,NCAMBNT,,21NC03WQ-O6500000,,,,Grab,21NC03WQ,Grab,,,Water Sampler (Other),,Fecal Coliform,100,cfu/100ml,Final,Actual,Q1; Holding time exceeded;  Holding time exceeded prior to receipt by lab.,,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,1,https://www.nemi.gov/methods/method_summary/5587/,,,,,STORET
21NC03WQ,North Carolina Department of Environmental Resources NCDENR-DWQ WQX,21NC03WQ-AMS2010-001749942,Sample-Routine,Water,,10/21/10,11:56:00,EDT,NCAMBNT,,21NC03WQ-O6200000,,,,Grab,21NC03WQ,Grab,,,Water Sampler (Other),,Fecal Coliform,51,cfu/100ml,Final,Actual,Q1; Holding time exceeded;  Holding time exceeded prior to receipt by lab.,,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,1,https://www.nemi.gov/methods/method_summary/5587/,,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LNBA1995-000465502,Sample-Routine,Water,,3/13/95,11:00:00,EST,LNBA,LNBA,21NCMONITORING-J7740000,,,,GRAB,21NCMonitoring,GRAB,,,Water Sampler (Other),,Fecal Coliform,65,cfu/100ml,Final,Actual,,,UNKNOWN,21NCMONITORING,UNKNOWN,,,,,,,STORET
21NCCOALITIONS,NC DWQ Monitoring Coalition Program,21NCCOALITIONS-TPBA2009-000069329,Sample-Routine,Water,,8/19/09,11:49:00,EDT,TPBA,,21NCCOALITIONS-O6798000,,,,GRAB,21NCCoalitions,GRAB,,,Water Sampler (Other),,Fecal Coliform,30,cfu/100ml,Final,Actual,,,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,1,https://www.nemi.gov/methods/method_summary/5587/,,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-TPBA2008-000493391,Sample-Routine,Water,,4/24/08,10:27:00,EDT,TPBA,,21NCMONITORING-O6700000,,,,GRAB,21NCCoalitions,GRAB,,,Water Sampler (Other),,Fecal Coliform,42,cfu/100ml,Final,Actual,,,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,1,https://www.nemi.gov/methods/method_summary/5587/,,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LNBA2008-000462300,Sample-Routine,Water,,10/20/08,11:02:00,EDT,LNBA,,21NCMONITORING-J7690000,,,,GRAB,21NCCoalitions,GRAB,,,Water Sampler (Other),,Fecal Coliform,220,cfu/100ml,Final,Actual,,,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,1,https://www.nemi.gov/methods/method_summary/5587/,,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LNBA2004-000156292,Sample-Routine,Water,,8/21/04,11:40:00,EDT,LNBA,LNBA,21NCMONITORING-J7690000,,,,GRAB,21NCCoalitions,GRAB,,,Water Sampler (Other),,Fecal Coliform,108,cfu/100ml,Final,Actual,,,UNKNOWN,21NCMONITORING,UNKNOWN,,,,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LNBA2003-000194370,Sample-Routine,Water,,10/24/03,12:23:00,EDT,LNBA,LNBA,21NCMONITORING-J7690000,,,,GRAB,21NCCoalitions,GRAB,,,Water Sampler (Other),,Fecal Coliform,64,cfu/100ml,Final,Actual,,,UNKNOWN,21NCMONITORING,UNKNOWN,,,,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LNBA2004-000173277,Sample-Routine,Water,,4/29/04,12:46:00,EDT,LNBA,LNBA,21NCMONITORING-J7740000,,,,GRAB,21NCCoalitions,GRAB,,,Water Sampler (Other),,Fecal Coliform,94,cfu/100ml,Final,Actual,,,UNKNOWN,21NCMONITORING,UNKNOWN,,,,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LNBA2000-000331438,Sample-Routine,Water,,12/14/00,,,LNBA,LNBA,21NCMONITORING-J7690000,,,,GRAB,21NCCoalitions,GRAB,,,Water Sampler (Other),,Fecal Coliform,64,cfu/100ml,Final,Actual,,,UNKNOWN,21NCMONITORING,UNKNOWN,,,,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LNBA2007-000010605,Sample-Routine,Water,,10/19/07,12:29:00,EDT,LNBA,LNBA,21NCMONITORING-J7740000,Filters have counts of both >60 or 80 and <20.  Reported value is a total of the counts from all countable filters reported per 100 ml.,,,GRAB,21NCCoalitions,GRAB,,,Water Sampler (Other),,Fecal Coliform,74,cfu/100ml,Final,Actual,,,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,1,https://www.nemi.gov/methods/method_summary/5587/,,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-TPBA2011-000003952,Sample-Routine,Water,,7/25/11,11:52:00,EDT,TPBA,TPBA,21NCMONITORING-O6700000,665: reagent contamination,,,GRAB,21NCMonitoring,GRAB,,,Water Sampler (Other),,Fecal Coliform,70,cfu/100ml,Final,Actual,,,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,1,https://www.nemi.gov/methods/method_summary/5587/,,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LNBA2011-000004915,Sample-Routine,Water,,7/11/11,12:01:00,EDT,LNBA,LNBA,21NCMONITORING-J7740000,665: reagent contamination,,,GRAB,21NCMonitoring,GRAB,,,Water Sampler (Other),,Fecal Coliform,240,cfu/100ml,Final,Actual,,,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,1,https://www.nemi.gov/methods/method_summary/5587/,,,,,STORET
21NC03WQ,North Carolina Department of Environmental Resources NCDENR-DWQ WQX,21NC03WQ-AMS2011-001907621,Sample-Routine,Water,,5/3/11,10:17:00,EDT,NCAMBNT,NCAMBNT,21NC03WQ-O6500000,,,,Grab,21NC03WQ,Grab,,,Water Sampler (Other),,Fecal Coliform,45,cfu/100ml,Final,Actual,Q1; Holding time exceeded;  Holding time exceeded prior to receipt by lab.,,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,1,https://www.nemi.gov/methods/method_summary/5587/,,,,,STORET
21NC03WQ,North Carolina Department of Environmental Resources NCDENR-DWQ WQX,21NC03WQ-AMS2013-000062789,Sample-Routine,Water,,6/4/13,10:20:00,EDT,NCAMBNT,NCAMBNT,21NC03WQ-O6500000,,,,Grab,21NC03WQ,Grab,,,Water Sampler (Other),,Fecal Coliform,10,cfu/100ml,Final,Actual,Q1; Holding time exceeded;  Holding time exceeded prior to receipt by lab.,,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,1,https://www.nemi.gov/methods/method_summary/5587/,,,,,STORET
21NC03WQ,North Carolina Department of Environmental Resources NCDENR-DWQ WQX,21NC03WQ-AMS2013-000089846,Sample-Routine,Water,Surface Water,9/18/13,11:15:00,EDT,NCAMBNT,,21NC03WQ-J7810000,,,,Grab,21NC03WQ,Grab,,Surface Water Grab,Water Sampler (Other),,Fecal Coliform,22,cfu/100ml,Final,Actual,Q1; Holding time exceeded;  Holding time exceeded prior to receipt by lab.,,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,1,https://www.nemi.gov/methods/method_summary/5587/,,,,,STORET
21NC03WQ,North Carolina Department of Environmental Resources NCDENR-DWQ WQX,21NC03WQ-AMS20170206-O6450000-371293976,Sample-Routine,Water,Surface Water,2/6/17,10:15:00,EST,NCAMBNT,,21NC03WQ-O6450000,,,,Grab,21NC03WQ,Grab,,Surface Water Grab,Water Sampler (Other),,Fecal Coliform,240,cfu/100ml,Final,Actual,Q1; Holding time exceeded;  Holding time exceeded prior to receipt by lab.,,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,1,https://www.nemi.gov/methods/method_summary/5587/,,,,,STORET
21NC03WQ,North Carolina Department of Environmental Resources NCDENR-DWQ WQX,21NC03WQ-AMS20180507-O6200000-371288380,Sample-Routine,Water,Surface Water,5/7/18,11:20:00,EST,NCAMBNT,,21NC03WQ-O6200000,,,,Grab,21NC03WQ,Grab,,Surface Water Grab,Water Sampler (Other),,Fecal Coliform,270,cfu/100ml,Final,Actual,"B4,B6; Filters have counts of both >60 or 80 and <20.  Reported value is a total of the counts from all countable filters reported per 100 ml. Estimated Value.  Blank contamination evident.",,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,1,https://www.nemi.gov/methods/method_summary/5587/,,,,,STORET
21NC03WQ,North Carolina Department of Environmental Resources NCDENR-DWQ WQX,21NC03WQ-AMS20180710-O6450000-371294192,Sample-Routine,Water,Surface Water,7/10/18,10:10:00,EST,NCAMBNT,,21NC03WQ-O6450000,,,,Grab,21NC03WQ,Grab,,Surface Water Grab,Water Sampler (Other),,Fecal Coliform,190,cfu/100ml,Final,Actual,Q1; Holding time exceeded;  Holding time exceeded prior to receipt by lab.,,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,1,https://www.nemi.gov/methods/method_summary/5587/,,,,,STORET
21NC03WQ,North Carolina Department of Environmental Resources NCDENR-DWQ WQX,21NC03WQ-AMS20180326-J7810000-371241491,Sample-Routine,Water,Surface Water,3/26/18,13:30:00,EST,NCAMBNT,,21NC03WQ-J7810000,,,,Grab,21NC03WQ,Grab,,Surface Water Grab,Water Sampler (Other),,Fecal Coliform,140,cfu/100ml,Final,Actual,Q1; Holding time exceeded;  Holding time exceeded prior to receipt by lab.,,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,1,https://www.nemi.gov/methods/method_summary/5587/,,,,,STORET
21NC03WQ,North Carolina Department of Environmental Resources NCDENR-DWQ WQX,21NC03WQ-AMS2008-001515707,Sample-Routine,Water,,4/24/08,10:38:00,EDT,NCAMBNT,,21NC03WQ-O6200000,,,,Grab,21NC03WQ,Grab,,,Water Sampler (Other),,Fecal Coliform,39,cfu/100ml,Final,Actual,,,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,1,https://www.nemi.gov/methods/method_summary/5587/,,,,,STORET
21NC03WQ,North Carolina Department of Environmental Resources NCDENR-DWQ WQX,21NC03WQ-AMS2008-001541680,Sample-Routine,Water,,7/21/08,12:26:00,EDT,NCAMBNT,,21NC03WQ-O6200000,,,,Grab,21NC03WQ,Grab,,,Water Sampler (Other),,Fecal Coliform,18,cfu/100ml,Final,Actual,,,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,1,https://www.nemi.gov/methods/method_summary/5587/,,,,,STORET
21NC03WQ,North Carolina Department of Environmental Resources NCDENR-DWQ WQX,21NC03WQ-AMS2009-001667686,Sample-Routine,Water,,11/17/09,11:05:00,EST,NCAMBNT,,21NC03WQ-J7810000,,,,Grab,21NC03WQ,Grab,,,Water Sampler (Other),,Fecal Coliform,77,cfu/100ml,Final,Actual,Q1; Holding time exceeded;  Holding time exceeded prior to receipt by lab.,,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,1,https://www.nemi.gov/methods/method_summary/5587/,,,,,STORET
21NC03WQ,North Carolina Department of Environmental Resources NCDENR-DWQ WQX,21NC03WQ-AMS2011-001932311,Sample-Routine,Water,,10/4/11,11:42:00,EDT,NCAMBNT,NCAMBNT,21NC03WQ-O6200000,,,,Grab,21NC03WQ,Grab,,,Water Sampler (Other),,Fecal Coliform,43,cfu/100ml,Final,Actual,Q1; Holding time exceeded;  Holding time exceeded prior to receipt by lab.,,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,1,https://www.nemi.gov/methods/method_summary/5587/,,,,,STORET
21NC03WQ,North Carolina Department of Environmental Resources NCDENR-DWQ WQX,21NC03WQ-AMS2011-001878688,Sample-Routine,Water,,3/14/11,10:36:00,EDT,NCAMBNT,,21NC03WQ-O6500000,,,,Grab,21NC03WQ,Grab,,,Water Sampler (Other),,Fecal Coliform,21,cfu/100ml,Final,Actual,Q1; Holding time exceeded;  Holding time exceeded prior to receipt by lab.,,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,1,https://www.nemi.gov/methods/method_summary/5587/,,,,,STORET
21NC03WQ,North Carolina Department of Environmental Resources NCDENR-DWQ WQX,21NC03WQ-AMS2012-002002326,Sample-Routine,Water,,12/6/12,10:33:00,EST,NCAMBNT,NCAMBNT,21NC03WQ-O6500000,,,,Grab,21NC03WQ,Grab,,,Water Sampler (Other),,Fecal Coliform,30,cfu/100ml,Final,Actual,Q1; Holding time exceeded;  Holding time exceeded prior to receipt by lab.,,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,1,https://www.nemi.gov/methods/method_summary/5587/,,,,,STORET
21NCCOALITIONS,NC DWQ Monitoring Coalition Program,21NCCOALITIONS-TPBA2009-000229023,Sample-Routine,Water,,5/21/09,7:59:00,EDT,TPBA,,21NCCOALITIONS-O6240000,Countable membranes with less than 20 colonies.  Reported value is estimated or is total of the counts on all filters reported per 100 ml.,,,GRAB,21NCCoalitions,GRAB,,,Water Sampler (Other),,Fecal Coliform,19,cfu/100ml,Final,Actual,,,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,1,https://www.nemi.gov/methods/method_summary/5587/,,,,,STORET
21NCCOALITIONS,NC DWQ Monitoring Coalition Program,21NCCOALITIONS-TPBA2009-000017313,Sample-Routine,Water,,9/18/09,11:30:00,EDT,TPBA,,21NCCOALITIONS-O6798000,,,,GRAB,21NCCoalitions,GRAB,,,Water Sampler (Other),,Fecal Coliform,34,cfu/100ml,Final,Actual,,,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,1,https://www.nemi.gov/methods/method_summary/5587/,,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-TPBA2008-000470177,Sample-Routine,Water,,9/26/08,12:07:00,EDT,TPBA,,21NCMONITORING-O6240000,Countable membranes with less than 20 colonies.  Reported value is estimated or is total of the counts on all filters reported per 100 ml.,,,GRAB,21NCCoalitions,GRAB,,,Water Sampler (Other),,Fecal Coliform,91,cfu/100ml,Final,Actual,,,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,1,https://www.nemi.gov/methods/method_summary/5587/,,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LNBA2008-000462988,Sample-Routine,Water,,10/20/08,12:12:00,EDT,LNBA,,21NCMONITORING-J7740000,,,,GRAB,21NCCoalitions,GRAB,,,Water Sampler (Other),,Fecal Coliform,55,cfu/100ml,Final,Actual,,,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,1,https://www.nemi.gov/methods/method_summary/5587/,,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-TPBA2008-000403033,Sample-Routine,Water,,12/19/08,12:15:00,EST,TPBA,,21NCMONITORING-O6240000,,,,GRAB,21NCCoalitions,GRAB,,,Water Sampler (Other),,Fecal Coliform,50,cfu/100ml,Final,Actual,,,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,1,https://www.nemi.gov/methods/method_summary/5587/,,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LNBA2003-000186914,Sample-Routine,Water,,12/19/03,11:42:00,EST,LNBA,LNBA,21NCMONITORING-J7690000,,,,GRAB,21NCCoalitions,GRAB,,,Water Sampler (Other),,Fecal Coliform,70,cfu/100ml,Final,Actual,,,UNKNOWN,21NCMONITORING,UNKNOWN,,,,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LNBA2003-000231019,Sample-Routine,Water,,1/25/03,12:52:00,EST,LNBA,LNBA,21NCMONITORING-J7740000,,,,GRAB,21NCCoalitions,GRAB,,,Water Sampler (Other),,Fecal Coliform,45,cfu/100ml,Final,Actual,,,UNKNOWN,21NCMONITORING,UNKNOWN,,,,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LNBA1998-000407563,Sample-Routine,Water,,12/10/98,12:45:00,EST,LNBA,LNBA,21NCMONITORING-J7740000,,,,GRAB,21NCMonitoring,GRAB,,,Water Sampler (Other),,Fecal Coliform,1000,cfu/100ml,Final,Actual,,,UNKNOWN,21NCMONITORING,UNKNOWN,,,,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LNBA1999-000375437,Sample-Routine,Water,,11/15/99,,,LNBA,LNBA,21NCMONITORING-J7740000,,,,GRAB,21NCMonitoring,GRAB,,,Water Sampler (Other),,Fecal Coliform,110,cfu/100ml,Final,Actual,,,UNKNOWN,21NCMONITORING,UNKNOWN,,,,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LNBA2000-000366671,Sample-Routine,Water,,3/13/00,,,LNBA,LNBA,21NCMONITORING-J7690000,,,,GRAB,21NCCoalitions,GRAB,,,Water Sampler (Other),,Fecal Coliform,340,cfu/100ml,Final,Actual,,,UNKNOWN,21NCMONITORING,UNKNOWN,,,,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LNBA2011-000001979,Sample-Routine,Water,,2/28/11,12:18:00,EST,LNBA,LNBA,21NCMONITORING-J7740000,,,,GRAB,21NCMonitoring,GRAB,,,Water Sampler (Other),,Fecal Coliform,57,cfu/100ml,Final,Actual,,,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,1,https://www.nemi.gov/methods/method_summary/5587/,,,,,STORET
21NC03WQ,North Carolina Department of Environmental Resources NCDENR-DWQ WQX,21NC03WQ-AMS20151012-O6450000-370590297,Sample-Routine,Water,Surface Water,10/12/15,10:45:00,EST,NCAMBNT,,21NC03WQ-O6450000,,,,Grab,21NC03WQ,Grab,,Surface Water Grab,Water Sampler (Other),,Fecal Coliform,100,cfu/100ml,Final,Actual,Q1; Holding time exceeded;  Holding time exceeded prior to receipt by lab.,,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,1,https://www.nemi.gov/methods/method_summary/5587/,,,,,STORET
21NC03WQ,North Carolina Department of Environmental Resources NCDENR-DWQ WQX,21NC03WQ-AMS2014-000156865,Sample-Routine,Water,Surface Water,2/4/14,9:54:00,EST,NCAMBNT,,21NC03WQ-O6500000,,,,Grab,21NC03WQ,Grab,,Surface Water Grab,Water Sampler (Other),,Fecal Coliform,72,cfu/100ml,Final,Actual,"B4, Q1; Filters have counts of both >60 or 80 and <20.  Reported value is a total of the counts from all countable filters reported per 100 ml. Holding time exceeded;  Holding time exceeded prior to receipt by lab.",,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,1,https://www.nemi.gov/methods/method_summary/5587/,,,,,STORET
21NC03WQ,North Carolina Department of Environmental Resources NCDENR-DWQ WQX,21NC03WQ-AMS20180305-O6200000-371288360,Sample-Routine,Water,Surface Water,3/5/18,12:00:00,EST,NCAMBNT,,21NC03WQ-O6200000,,,,Grab,21NC03WQ,Grab,,Surface Water Grab,Water Sampler (Other),,Fecal Coliform,64,cfu/100ml,Final,Actual,"B4,Q1; Filters have counts of both >60 or 80 and <20.  Reported value is a total of the counts from all countable filters reported per 100 ml.  Holding time exceeded;  Holding time exceeded prior to receipt by lab.",,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,1,https://www.nemi.gov/methods/method_summary/5587/,,,,,STORET
