OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ActivityConductingOrganizationText,MonitoringLocationIdentifier,ActivityCommentText,ActivityLocation/LatitudeMeasure,ActivityLocation/LongitudeMeasure,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionMethod/MethodDescriptionText,SampleCollectionEquipmentName,SampleCollectionMethod/SampleCollectionEquipmentCommentText,CharacteristicName,ResultMeasureValue,ResultMeasure/MeasureUnitCode,ResultStatusIdentifier,ResultValueTypeName,ResultCommentText,FrequencyClassDescriptorCode,FrequencyClassDescriptorUnitCode,LowerClassBoundValue,UpperClassBoundValue,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,ResultAnalyticalMethod/MethodQualifierTypeName,MethodDescriptionText,LaboratoryName,AnalysisStartDate,AnalysisStartTime/Time,ProviderName
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP2010-000001989,Sample-Routine,Water,,3/1/10,10:42:00,EST,0.1,m,LCFRP,LCFRP,21NCMONITORING-B8604000,,34.9186,-78.3887,GRAB,21NCMonitoring,GRAB,,Water Sampler (Other),,Fecal Coliform,28,cfu/100ml,Final,Actual,,,,,,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,1,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP2012-040000356,Sample-Routine,Water,,4/9/12,11:05:00,EDT,0.1,m,LCFRP,,21NCMONITORING-B8604000,,34.9186,-78.3887,GRAB,21NCMonitoring,GRAB,,Water Sampler (Other),,Fecal Coliform,73,cfu/100ml,Final,Actual,,,,,,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,1,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NC03WQ,North Carolina Department of Environmental Resources NCDENR-DWQ WQX,21NC03WQ-AMS20180822-B8580000-371130605,Sample-Routine,Water,Surface Water,8/22/18,10:40:00,EST,0.1,m,NCAMBNT,,21NC03WQ-B8580000,,35.02483,-78.3717,Grab,21NC03WQ,Grab,Surface Water Grab,Water Sampler (Other),,Fecal Coliform,130,cfu/100ml,Final,Actual,"B4,Q1; Filters have counts of both >60 or 80 and <20.  Reported value is a total of the counts from all countable filters reported per 100 ml.  Holding time exceeded;  Holding time exceeded prior to receipt by lab.",,,,,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,1,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NC03WQ,North Carolina Department of Environmental Resources NCDENR-DWQ WQX,21NC03WQ-AMS20171017-B8750000-371131130,Sample-Routine,Water,Surface Water,10/17/17,12:20:00,EST,0.1,m,NCAMBNT,,21NC03WQ-B8750000,,34.7544,-78.2891,Grab,21NC03WQ,Grab,Surface Water Grab,Water Sampler (Other),,Fecal Coliform,200,cfu/100ml,Final,Actual,Q1; Holding time exceeded;  Holding time exceeded prior to receipt by lab.,,,,,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,1,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NC03WQ,North Carolina Department of Environmental Resources NCDENR-DWQ WQX,21NC03WQ-AMS2009-001618236,Sample-Routine,Water,,5/20/09,12:10:00,EDT,0.1,m,NCAMBNT,,21NC03WQ-B8545000,,34.92735,-78.46568,Grab,21NC03WQ,Grab,,Water Sampler (Other),,Fecal Coliform,39,cfu/100ml,Final,Actual,Q1; Holding time exceeded;  Holding time exceeded prior to receipt by lab.,,,,,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,1,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NC03WQ,North Carolina Department of Environmental Resources NCDENR-DWQ WQX,21NC03WQ-AMS2009-001625927,Sample-Routine,Water,,6/15/09,11:40:00,EDT,0.1,m,NCAMBNT,,21NC03WQ-B8750000,,34.7544,-78.2891,Grab,21NC03WQ,Grab,,Water Sampler (Other),,Fecal Coliform,61,cfu/100ml,Final,Actual,"B4,Q1; Filters have counts of both >60 or 80 and <20.  Reported value is a total of the counts from all countable filters reported per 100 ml.  Holding time exceeded;  Holding time exceeded prior to receipt by lab.",,,,,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,1,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP2012-080000382,Sample-Routine,Water,,8/2/12,10:30:00,EDT,0.1,m,LCFRP,LCFRP,21NCMONITORING-B8740000,,34.7933,-78.3113,GRAB,21NCMonitoring,GRAB,,Water Sampler (Other),,Fecal Coliform,163,cfu/100ml,Final,Actual,,,,,,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,1,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NCCOALITIONS,NC DWQ Monitoring Coalition Program,21NCCOALITIONS-LCFRP2009-000499038,Sample-Routine,Water,,10/5/09,11:20:00,EDT,0.1,m,LCFRP,,21NCCOALITIONS-B8740000,Countable membranes with less than 20 colonies.  Reported value is estimated or is total of the counts on all filters reported per 100 ml.,34.7933,-78.3113,GRAB,21NCCoalitions,GRAB,,Water Sampler (Other),,Fecal Coliform,1455,cfu/100ml,Final,Actual,,,,,,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,1,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NCCOALITIONS,NC DWQ Monitoring Coalition Program,21NCCOALITIONS-LCFRP2009-000471959,Sample-Routine,Water,,11/2/09,10:50:00,EST,0.1,m,LCFRP,,21NCCOALITIONS-B8610001,Countable membranes with less than 20 colonies.  Reported value is estimated or is total of the counts on all filters reported per 100 ml.,34.8347,-78.3709,GRAB,21NCCoalitions,GRAB,,Water Sampler (Other),,Fecal Coliform,55,cfu/100ml,Final,Actual,,,,,,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,1,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP2003-000223291,Sample-Routine,Water,,4/3/03,10:30:00,EST,0.1,m,LCFRP,LCFRP,21NCMONITORING-B8740000,,34.7933,-78.3113,GRAB,21NCCoalitions,GRAB,,Water Sampler (Other),,Fecal Coliform,48,cfu/100ml,Final,Actual,,,,,,UNKNOWN,21NCMONITORING,UNKNOWN,,,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP2004-000153515,Sample-Routine,Water,,9/13/04,11:22:00,EDT,0.1,m,LCFRP,LCFRP,21NCMONITORING-B8610001,,34.8347,-78.3709,GRAB,21NCCoalitions,GRAB,,Water Sampler (Other),,Fecal Coliform,40,cfu/100ml,Final,Actual,,,,,,UNKNOWN,21NCMONITORING,UNKNOWN,,,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP2001-000314288,Sample-Routine,Water,,5/10/01,10:15:00,EDT,0.1,m,LCFRP,LCFRP,21NCMONITORING-B8740000,,34.7933,-78.3113,GRAB,21NCCoalitions,GRAB,,Water Sampler (Other),,Fecal Coliform,14,cfu/100ml,Final,Actual,,,,,,UNKNOWN,21NCMONITORING,UNKNOWN,,,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP1998-000430825,Sample-Routine,Water,,2/9/98,,,0.1,m,LCFRP,LCFRP,21NCMONITORING-B8610001,,34.8347,-78.3709,GRAB,21NCMonitoring,GRAB,,Water Sampler (Other),,Fecal Coliform,33,cfu/100ml,Final,Actual,,,,,,UNKNOWN,21NCMONITORING,UNKNOWN,,,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP1998-000427644,Sample-Routine,Water,,5/4/98,,,0.1,m,LCFRP,LCFRP,21NCMONITORING-B8604000,,34.9186,-78.3887,GRAB,21NCMonitoring,GRAB,,Water Sampler (Other),,Fecal Coliform,28,cfu/100ml,Final,Actual,,,,,,UNKNOWN,21NCMONITORING,UNKNOWN,,,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP1997-000433442,Sample-Routine,Water,,12/1/97,,,0.1,m,LCFRP,LCFRP,21NCMONITORING-B8604000,Significant rain in past 48 hours.,34.9186,-78.3887,GRAB,21NCMonitoring,GRAB,,Water Sampler (Other),,Fecal Coliform,52,cfu/100ml,Final,Actual,,,,,,UNKNOWN,21NCMONITORING,UNKNOWN,,,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP1999-000404125,Sample-Routine,Water,,2/1/99,9:40:00,EST,0.1,m,LCFRP,LCFRP,21NCMONITORING-B8610001,,34.8347,-78.3709,GRAB,21NCMonitoring,GRAB,,Water Sampler (Other),,Fecal Coliform,25,cfu/100ml,Final,Actual,,,,,,UNKNOWN,21NCMONITORING,UNKNOWN,,,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP2007-000034598,Sample-Routine,Water,,5/7/07,10:30:00,EDT,0.1,m,LCFRP,LCFRP,21NCMONITORING-B8740000,,34.7933,-78.3113,GRAB,21NCMonitoring,GRAB,,Water Sampler (Other),,Fecal Coliform,310,cfu/100ml,Final,Actual,,,,,,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,1,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP2000-000348264,Sample-Routine,Water,,8/8/00,11:15:00,EDT,0.1,m,LCFRP,LCFRP,21NCMONITORING-B8604000,,34.9186,-78.3887,GRAB,21NCCoalitions,GRAB,,Water Sampler (Other),,Fecal Coliform,52,cfu/100ml,Final,Actual,,,,,,UNKNOWN,21NCMONITORING,UNKNOWN,,,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP2006-000076068,Sample-Routine,Water,,6/5/06,10:30:00,EDT,0.1,m,LCFRP,LCFRP,21NCMONITORING-B8740000,"Counts from all filters were zero.  The reported value is based on the number of colonies per 100 ml that would have been reported if there had been one colony on the filter representing the largest filtration volume (reported as a less than """"<"""" value).",34.7933,-78.3113,GRAB,21NCMonitoring,GRAB,,Water Sampler (Other),,Fecal Coliform,0,,Final,Actual,,,,,,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,1,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP2010-000001036,Sample-Routine,Water,,1/5/10,10:05:00,EST,0.1,m,LCFRP,LCFRP,21NCMONITORING-B8740000,,34.7933,-78.3113,GRAB,21NCMonitoring,GRAB,,Water Sampler (Other),,Fecal Coliform,55,cfu/100ml,Final,Actual,,,,,,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,1,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NC03WQ,North Carolina Department of Environmental Resources NCDENR-DWQ WQX,21NC03WQ-AMS2011-001927968,Sample-Routine,Water,,9/19/11,11:34:00,EDT,0.1,m,NCAMBNT,NCAMBNT,21NC03WQ-B8750000,,34.7544,-78.2891,Grab,21NC03WQ,Grab,,Water Sampler (Other),,Fecal Coliform,110,cfu/100ml,Final,Actual,Q1; Holding time exceeded;  Holding time exceeded prior to receipt by lab.,,,,,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,1,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NC03WQ,North Carolina Department of Environmental Resources NCDENR-DWQ WQX,21NC03WQ-AMS20180125-B8545000-371130258,Sample-Routine,Water,Surface Water,1/25/18,13:10:00,EST,0.1,m,NCAMBNT,,21NC03WQ-B8545000,,34.92735,-78.46568,Grab,21NC03WQ,Grab,Surface Water Grab,Water Sampler (Other),,Fecal Coliform,32,cfu/100ml,Final,Actual,Q1; Holding time exceeded;  Holding time exceeded prior to receipt by lab.,,,,,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,1,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NC03WQ,North Carolina Department of Environmental Resources NCDENR-DWQ WQX,21NC03WQ-AMS2008-001521531,Sample-Routine,Water,,5/1/08,10:32:00,EDT,0.1,m,NCAMBNT,,21NC03WQ-B8580000,,35.02483,-78.3717,Grab,21NC03WQ,Grab,,Water Sampler (Other),,Fecal Coliform,140,cfu/100ml,Final,Actual,Q1; Holding time exceeded;  Holding time exceeded prior to receipt by lab.,,,,,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,1,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NC03WQ,North Carolina Department of Environmental Resources NCDENR-DWQ WQX,21NC03WQ-AMS2008-001554444,Sample-Routine,Water,,9/11/08,12:36:00,EDT,0.1,m,NCAMBNT,,21NC03WQ-B8750000,,34.7544,-78.2891,Grab,21NC03WQ,Grab,,Water Sampler (Other),,Fecal Coliform,90,cfu/100ml,Final,Actual,Q1; Holding time exceeded;  Holding time exceeded prior to receipt by lab.,,,,,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,1,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NC03WQ,North Carolina Department of Environmental Resources NCDENR-DWQ WQX,21NC03WQ-AMS2010-001726375,Sample-Routine,Water,,7/22/10,10:20:00,EDT,0.1,m,NCAMBNT,,21NC03WQ-B8725000,,34.852,-78.2448,Grab,21NC03WQ,Grab,,Water Sampler (Other),,Fecal Coliform,250,cfu/100ml,Final,Actual,"B4,Q1; Filters have counts of both >60 or 80 and <20.  Reported value is a total of the counts from all countable filters reported per 100 ml.  Holding time exceeded;  Holding time exceeded prior to receipt by lab.",,,,,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,1,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NC03WQ,North Carolina Department of Environmental Resources NCDENR-DWQ WQX,21NC03WQ-AMS2011-001883587,Sample-Routine,Water,,1/25/11,11:30:00,EST,0.1,m,NCAMBNT,,21NC03WQ-B8750000,,34.7544,-78.2891,Grab,21NC03WQ,Grab,,Water Sampler (Other),,Fecal Coliform,53,cfu/100ml,Final,Actual,Q1; Holding time exceeded;  Holding time exceeded prior to receipt by lab.,,,,,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,1,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NC03WQ,North Carolina Department of Environmental Resources NCDENR-DWQ WQX,21NC03WQ-AMS2011-001885139,Sample-Routine,Water,,2/17/11,9:50:00,EST,0.1,m,NCAMBNT,,21NC03WQ-B8490000,,35.05553,-78.53095,Grab,21NC03WQ,Grab,,Water Sampler (Other),,Fecal Coliform,29,cfu/100ml,Final,Actual,Q1; Holding time exceeded;  Holding time exceeded prior to receipt by lab.,,,,,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,1,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP2002-000246747,Sample-Routine,Water,,9/5/02,11:15:00,EDT,0.1,m,LCFRP,LCFRP,21NCMONITORING-B8610001,,34.8347,-78.3709,GRAB,21NCCoalitions,GRAB,,Water Sampler (Other),,Fecal Coliform,44,cfu/100ml,Final,Actual,,,,,,UNKNOWN,21NCMONITORING,UNKNOWN,,,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP2004-000158796,Sample-Routine,Water,,8/9/04,10:32:00,EDT,0.1,m,LCFRP,LCFRP,21NCMONITORING-B8610001,,34.8347,-78.3709,GRAB,21NCCoalitions,GRAB,,Water Sampler (Other),,Fecal Coliform,42,cfu/100ml,Final,Actual,,,,,,UNKNOWN,21NCMONITORING,UNKNOWN,,,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP1997-000435590,Sample-Routine,Water,,9/29/97,,,0.1,m,LCFRP,LCFRP,21NCMONITORING-B8610001,,34.8347,-78.3709,GRAB,21NCMonitoring,GRAB,,Water Sampler (Other),,Fecal Coliform,167,cfu/100ml,Final,Actual,,,,,,UNKNOWN,21NCMONITORING,UNKNOWN,,,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP1996-000450333,Sample-Routine,Water,,9/19/96,,,0.1,m,LCFRP,LCFRP,21NCMONITORING-B8610001,,34.8347,-78.3709,GRAB,21NCMonitoring,GRAB,,Water Sampler (Other),,Fecal Coliform,16,cfu/100ml,Final,Actual,,,,,,UNKNOWN,21NCMONITORING,UNKNOWN,,,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP1999-000383423,Sample-Routine,Water,,9/7/99,9:40:00,EDT,0.1,m,LCFRP,LCFRP,21NCMONITORING-B8740000,,34.7933,-78.3113,GRAB,21NCMonitoring,GRAB,,Water Sampler (Other),,Fecal Coliform,159,cfu/100ml,Final,Actual,,,,,,UNKNOWN,21NCMONITORING,UNKNOWN,,,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP1996-000452010,Sample-Routine,Water,,8/1/96,,,0.1,m,LCFRP,LCFRP,21NCMONITORING-B8740000,,34.7933,-78.3113,GRAB,21NCMonitoring,GRAB,,Water Sampler (Other),,Fecal Coliform,28,cfu/100ml,Final,Actual,,,,,,UNKNOWN,21NCMONITORING,UNKNOWN,,,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP2007-000021470,Sample-Routine,Water,,8/6/07,10:30:00,EDT,0.1,m,LCFRP,LCFRP,21NCMONITORING-B8740000,,34.7933,-78.3113,GRAB,21NCCoalitions,GRAB,,Water Sampler (Other),,Fecal Coliform,228,cfu/100ml,Final,Actual,,,,,,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,1,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NC03WQ,North Carolina Department of Environmental Resources NCDENR-DWQ WQX,21NC03WQ-AMS20160830-B8750000-370871494,Sample-Routine,Water,Surface Water,8/30/16,12:20:00,EST,0.1,m,NCAMBNT,,21NC03WQ-B8750000,,34.7544,-78.2891,Grab,21NC03WQ,Grab,Surface Water Grab,Water Sampler (Other),,Fecal Coliform,200,cfu/100ml,Final,Actual,Q1; Holding time exceeded;  Holding time exceeded prior to receipt by lab.,,,,,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,1,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP2011-000001054,Sample-Routine,Water,,1/13/11,11:00:00,EST,0.1,m,LCFRP,LCFRP,21NCMONITORING-B8610001,,34.8347,-78.3709,GRAB,21NCMonitoring,GRAB,,Water Sampler (Other),,Fecal Coliform,82,cfu/100ml,Final,Actual,,,,,,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,1,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP2012-050000356,Sample-Routine,Water,,5/7/12,11:30:00,EDT,0.1,m,LCFRP,,21NCMONITORING-B8604000,,34.9186,-78.3887,GRAB,21NCMonitoring,GRAB,,Water Sampler (Other),,Fecal Coliform,19,cfu/100ml,Final,Actual,,,,,,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,1,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP2012-030000356,Sample-Routine,Water,,3/13/12,11:15:00,EDT,0.1,m,LCFRP,,21NCMONITORING-B8604000,,34.9186,-78.3887,GRAB,21NCMonitoring,GRAB,,Water Sampler (Other),,Fecal Coliform,28,cfu/100ml,Final,Actual,,,,,,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,1,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NC03WQ,North Carolina Department of Environmental Resources NCDENR-DWQ WQX,21NC03WQ-AMS2013-000066852,Sample-Routine,Water,,7/22/13,12:30:00,EDT,0.1,m,NCAMBNT,NCAMBNT,21NC03WQ-B8750000,,34.7544,-78.2891,Grab,21NC03WQ,Grab,,Water Sampler (Other),,Fecal Coliform,290,cfu/100ml,Final,Actual,"B4,Q1; Filters have counts of both >60 or 80 and <20.  Reported value is a total of the counts from all countable filters reported per 100 ml.  Holding time exceeded;  Holding time exceeded prior to receipt by lab.",,,,,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,1,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NC03WQ,North Carolina Department of Environmental Resources NCDENR-DWQ WQX,21NC03WQ-AMS20160127-B8545000-370484612,Sample-Routine,Water,Surface Water,1/27/16,13:25:00,EST,0.1,m,NCAMBNT,,21NC03WQ-B8545000,,34.92735,-78.46568,Grab,21NC03WQ,Grab,Surface Water Grab,Water Sampler (Other),,Fecal Coliform,34,cfu/100ml,Final,Actual,Q1; Holding time exceeded;  Holding time exceeded prior to receipt by lab.,,,,,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,1,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NC03WQ,North Carolina Department of Environmental Resources NCDENR-DWQ WQX,21NC03WQ-AMS20160427-B8750000-370485237,Sample-Routine,Water,Surface Water,4/27/16,12:45:00,EST,0.1,m,NCAMBNT,,21NC03WQ-B8750000,,34.7544,-78.2891,Grab,21NC03WQ,Grab,Surface Water Grab,Water Sampler (Other),,Fecal Coliform,53,cfu/100ml,Final,Actual,Q1; Holding time exceeded;  Holding time exceeded prior to receipt by lab.,,,,,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,1,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NC03WQ,North Carolina Department of Environmental Resources NCDENR-DWQ WQX,21NC03WQ-AMS20170622-B8580000-371130412,Sample-Routine,Water,Surface Water,6/22/17,10:40:00,EST,0.1,m,NCAMBNT,,21NC03WQ-B8580000,,35.02483,-78.3717,Grab,21NC03WQ,Grab,Surface Water Grab,Water Sampler (Other),,Fecal Coliform,84,cfu/100ml,Final,Actual,Q1; Holding time exceeded;  Holding time exceeded prior to receipt by lab.,,,,,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,1,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NC03WQ,North Carolina Department of Environmental Resources NCDENR-DWQ WQX,21NC03WQ-AMS20180322-B8580000-371130547,Sample-Routine,Water,Surface Water,3/22/18,10:45:00,EST,0.1,m,NCAMBNT,,21NC03WQ-B8580000,,35.02483,-78.3717,Grab,21NC03WQ,Grab,Surface Water Grab,Water Sampler (Other),,Fecal Coliform,41,cfu/100ml,Final,Actual,Q1; Holding time exceeded;  Holding time exceeded prior to receipt by lab.,,,,,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,1,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NC03WQ,North Carolina Department of Environmental Resources NCDENR-DWQ WQX,21NC03WQ-AMS20171213-B8750000-371131160,Sample-Routine,Water,Surface Water,12/13/17,12:25:00,EST,0.1,m,NCAMBNT,,21NC03WQ-B8750000,,34.7544,-78.2891,Grab,21NC03WQ,Grab,Surface Water Grab,Water Sampler (Other),,Fecal Coliform,650,cfu/100ml,Final,Actual,Q1; Holding time exceeded;  Holding time exceeded prior to receipt by lab.,,,,,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,1,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NC03WQ,North Carolina Department of Environmental Resources NCDENR-DWQ WQX,21NC03WQ-AMS2010-001687248,Sample-Routine,Water,,2/17/10,11:06:00,EST,0.1,m,NCAMBNT,,21NC03WQ-B8725000,,34.852,-78.2448,Grab,21NC03WQ,Grab,,Water Sampler (Other),,Fecal Coliform,52,cfu/100ml,Final,Actual,Q1; Holding time exceeded;  Holding time exceeded prior to receipt by lab.,,,,,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,1,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NC03WQ,North Carolina Department of Environmental Resources NCDENR-DWQ WQX,21NC03WQ-AMS2010-001752212,Sample-Routine,Water,,11/16/10,11:20:00,EST,0.1,m,NCAMBNT,,21NC03WQ-B8580000,,35.02483,-78.3717,Grab,21NC03WQ,Grab,,Water Sampler (Other),,Fecal Coliform,120,cfu/100ml,Final,Actual,Q1; Holding time exceeded;  Holding time exceeded prior to receipt by lab.,,,,,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,1,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NC03WQ,North Carolina Department of Environmental Resources NCDENR-DWQ WQX,21NC03WQ-AMS2010-001711944,Sample-Routine,Water,,5/20/10,13:15:00,EDT,0.1,m,NCAMBNT,,21NC03WQ-B8545000,REVISED REPORT 06/07/10,34.92735,-78.46568,Grab,21NC03WQ,Grab,,Water Sampler (Other),,Fecal Coliform,430,cfu/100ml,Final,Actual,"B4,J3,Q1; Filters have counts of both >60 or 80 and <20.  Reported value is a total of the counts from all countable filters reported per 100 ml.  Estimated value; value may not be accurate. The sample matrix interfered with the ability to make any accura",,,,,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,1,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NCCOALITIONS,NC DWQ Monitoring Coalition Program,21NCCOALITIONS-LCFRP2009-000298607,Sample-Routine,Water,,4/6/09,10:55:00,EDT,0.1,m,LCFRP,,21NCCOALITIONS-B8604000,Countable membranes with less than 20 colonies.  Reported value is estimated or is total of the counts on all filters reported per 100 ml.,34.9186,-78.3887,GRAB,21NCCoalitions,GRAB,,Water Sampler (Other),,Fecal Coliform,28,cfu/100ml,Final,Actual,,,,,,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,1,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP2009-000337013,Sample-Routine,Water,,3/4/09,10:15:00,EST,0.1,m,LCFRP,,21NCMONITORING-B8740000,,34.7933,-78.3113,GRAB,21NCCoalitions,GRAB,,Water Sampler (Other),,Fecal Coliform,1140,cfu/100ml,Final,Actual,,,,,,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,1,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP2008-000483225,Sample-Routine,Water,,7/2/08,10:45:00,EDT,0.1,m,LCFRP,,21NCMONITORING-B8610001,,34.8347,-78.3709,GRAB,21NCCoalitions,GRAB,,Water Sampler (Other),,Fecal Coliform,64,cfu/100ml,Final,Actual,,,,,,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,1,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP2001-000289864,Sample-Routine,Water,,10/4/01,11:40:00,EDT,0.1,m,LCFRP,LCFRP,21NCMONITORING-B8604000,,34.9186,-78.3887,GRAB,21NCCoalitions,GRAB,,Water Sampler (Other),,Fecal Coliform,48,cfu/100ml,Final,Actual,,,,,,UNKNOWN,21NCMONITORING,UNKNOWN,,,,,,STORET
