OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityStartDate,ActivityStartTime/Time,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,MonitoringLocationIdentifier,HydrologicEvent,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,ResultStatusIdentifier,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,MethodDescriptionText,ResultLaboratoryCommentText,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,ProviderName
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-98-SGR-CF-AMS1998-0,Sample,Water,10/13/98,14:30:00,0.1,m,NCAMBNT,21NC02WQ-B9470000,,Fecal Coliform,Total,27,#/100ml,Final,9222-D,APHA,,,,1,#/100ml,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-98-SGR-CF-AMS1998-0,Sample,Water,10/13/98,12:15:00,0.1,m,NCAMBNT,21NC02WQ-B9196000,,Fecal Coliform,Total,54,#/100ml,Final,9222-D,APHA,,,,1,#/100ml,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-98-SGR-CF-AMS1998-0,Sample,Water,10/13/98,13:30:00,0.1,m,NCAMBNT,21NC02WQ-B9090000,,Fecal Coliform,Total,18,#/100ml,Final,9222-D,APHA,,,,1,#/100ml,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-98-SGR-CF-AMS1998-0,Sample,Water,11/4/98,15:20:00,0.1,m,NCAMBNT,21NC02WQ-B9470000,,Fecal Coliform,Total,50,#/100ml,Final,9222-D,APHA,,,,1,#/100ml,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-98-SGR-CF-AMS1998-0,Sample,Water,11/4/98,13:00:00,0.1,m,NCAMBNT,21NC02WQ-B9196000,,Fecal Coliform,Total,50,#/100ml,Final,9222-D,APHA,,,,1,#/100ml,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-98-SGR-CF-AMS1998-0,Sample,Water,11/4/98,12:12:00,0.1,m,NCAMBNT,21NC02WQ-B9090000,,Fecal Coliform,Total,110,#/100ml,Final,9222-D,APHA,,,,1,#/100ml,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP1998-000410304,Sample-Routine,Water,11/5/98,,0.1,m,LCFRP,21NCMONITORING-B9090000,,Fecal Coliform,,180,cfu/100ml,Final,UNKNOWN,21NCMONITORING,UNKNOWN,,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP1998-000410281,Sample-Routine,Water,11/5/98,,0.1,m,LCFRP,21NCMONITORING-B9460000,,Fecal Coliform,,406,cfu/100ml,Final,UNKNOWN,21NCMONITORING,UNKNOWN,,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP1998-000410407,Sample-Routine,Water,11/5/98,,0.1,m,LCFRP,21NCMONITORING-B9430000,,Fecal Coliform,,25,cfu/100ml,Final,UNKNOWN,21NCMONITORING,UNKNOWN,,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP1998-000410294,Sample-Routine,Water,11/5/98,,0.1,m,LCFRP,21NCMONITORING-B9130000,,Fecal Coliform,,208,cfu/100ml,Final,UNKNOWN,21NCMONITORING,UNKNOWN,,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP1998-000408716,Sample-Routine,Water,12/1/98,,0.1,m,LCFRP,21NCMONITORING-B9460000,,Fecal Coliform,,253,cfu/100ml,Final,UNKNOWN,21NCMONITORING,UNKNOWN,,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP1998-000408735,Sample-Routine,Water,12/1/98,,0.1,m,LCFRP,21NCMONITORING-B9130000,,Fecal Coliform,,175,cfu/100ml,Final,UNKNOWN,21NCMONITORING,UNKNOWN,,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP1998-000408798,Sample-Routine,Water,12/1/98,,0.1,m,LCFRP,21NCMONITORING-B9430000,,Fecal Coliform,,43,cfu/100ml,Final,UNKNOWN,21NCMONITORING,UNKNOWN,,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP1998-000408808,Sample-Routine,Water,12/1/98,,0.1,m,LCFRP,21NCMONITORING-B9090000,,Fecal Coliform,,28,cfu/100ml,Final,UNKNOWN,21NCMONITORING,UNKNOWN,,,,,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-98-SGR-CF-AMS1998-0,Sample,Water,12/14/98,14:30:00,0.1,m,NCAMBNT,21NC02WQ-B9470000,,Fecal Coliform,Total,110,#/100ml,Final,9222-D,APHA,,,,1,#/100ml,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-98-SGR-CF-AMS1998-0,Sample,Water,12/14/98,12:15:00,0.1,m,NCAMBNT,21NC02WQ-B9196000,,Fecal Coliform,Total,130,#/100ml,Final,9222-D,APHA,,,,1,#/100ml,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-98-SGR-CF-AMS1998-0,Sample,Water,12/14/98,13:25:00,0.1,m,NCAMBNT,21NC02WQ-B9090000,,Fecal Coliform,Total,73,#/100ml,Final,9222-D,APHA,,,,1,#/100ml,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP1999-000406395,Sample-Routine,Water,1/5/99,12:10:00,0.1,m,LCFRP,21NCMONITORING-B9191500,,Fecal Coliform,,210,cfu/100ml,Final,UNKNOWN,21NCMONITORING,UNKNOWN,,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP1999-000406478,Sample-Routine,Water,1/5/99,11:20:00,0.1,m,LCFRP,21NCMONITORING-B9090000,,Fecal Coliform,,56,cfu/100ml,Final,UNKNOWN,21NCMONITORING,UNKNOWN,,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP1999-000406487,Sample-Routine,Water,1/5/99,11:50:00,0.1,m,LCFRP,21NCMONITORING-B9191000,,Fecal Coliform,,56,cfu/100ml,Final,UNKNOWN,21NCMONITORING,UNKNOWN,,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP1999-000406469,Sample-Routine,Water,1/5/99,10:40:00,0.1,m,LCFRP,21NCMONITORING-B9130000,,Fecal Coliform,,113,cfu/100ml,Final,UNKNOWN,21NCMONITORING,UNKNOWN,,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP1999-000406437,Sample-Routine,Water,1/5/99,9:15:00,0.1,m,LCFRP,21NCMONITORING-B9430000,,Fecal Coliform,,149,cfu/100ml,Final,UNKNOWN,21NCMONITORING,UNKNOWN,,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP1999-000406456,Sample-Routine,Water,1/5/99,9:30:00,0.1,m,LCFRP,21NCMONITORING-B9460000,,Fecal Coliform,,115,cfu/100ml,Final,UNKNOWN,21NCMONITORING,UNKNOWN,,,,,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-99-SGR-CF-AMS1999-0,Sample,Water,1/14/99,11:00:00,0.1,m,NCAMBNT,21NC02WQ-B9470000,,Fecal Coliform,Total,180,#/100ml,Final,9222-D,APHA,,,,1,#/100ml,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-99-SGR-CF-AMS1999-0,Sample,Water,1/14/99,11:35:00,0.1,m,NCAMBNT,21NC02WQ-B9196000,,Fecal Coliform,Total,,,Final,9222-D,APHA,,,,10,#/100ml,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-99-SGR-CF-AMS1999-0,Sample,Water,1/14/99,13:00:00,0.1,m,NCAMBNT,21NC02WQ-B9090000,,Fecal Coliform,Total,,,Final,9222-D,APHA,,,,10,#/100ml,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP1999-000403962,Sample-Routine,Water,2/2/99,11:15:00,0.1,m,LCFRP,21NCMONITORING-B9130000,,Fecal Coliform,,361,cfu/100ml,Final,UNKNOWN,21NCMONITORING,UNKNOWN,,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP1999-000403982,Sample-Routine,Water,2/2/99,10:10:00,0.1,m,LCFRP,21NCMONITORING-B9191000,,Fecal Coliform,,130,cfu/100ml,Final,UNKNOWN,21NCMONITORING,UNKNOWN,,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP1999-000403992,Sample-Routine,Water,2/2/99,10:45:00,0.1,m,LCFRP,21NCMONITORING-B9090000,,Fecal Coliform,,83,cfu/100ml,Final,UNKNOWN,21NCMONITORING,UNKNOWN,,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP1999-000404011,Sample-Routine,Water,2/2/99,9:50:00,0.1,m,LCFRP,21NCMONITORING-B9191500,,Fecal Coliform,,76,cfu/100ml,Final,UNKNOWN,21NCMONITORING,UNKNOWN,,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP1999-000403972,Sample-Routine,Water,2/2/99,12:40:00,0.1,m,LCFRP,21NCMONITORING-B9430000,,Fecal Coliform,,237,cfu/100ml,Final,UNKNOWN,21NCMONITORING,UNKNOWN,,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP1999-000403861,Sample-Routine,Water,2/2/99,12:30:00,0.1,m,LCFRP,21NCMONITORING-B9460000,,Fecal Coliform,,600,cfu/100ml,Final,UNKNOWN,21NCMONITORING,UNKNOWN,,,,,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-99-SGR-CF-AMS1999-0,Sample,Water,2/4/99,9:00:00,0.1,m,NCAMBNT,21NC02WQ-B9470000,,Fecal Coliform,Total,45,#/100ml,Final,9222-D,APHA,,,,1,#/100ml,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-99-SGR-CF-AMS1999-0,Sample,Water,2/24/99,12:35:00,0.1,m,NCAMBNT,21NC02WQ-B9196000,,Fecal Coliform,Total,36,#/100ml,Final,9222-D,APHA,,,,1,#/100ml,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-99-SGR-CF-AMS1999-0,Sample,Water,2/24/99,13:35:00,0.1,m,NCAMBNT,21NC02WQ-B9090000,,Fecal Coliform,Total,,,Final,9222-D,APHA,,,,10,#/100ml,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP1999-000400901,Sample-Routine,Water,3/4/99,11:30:00,0.1,m,LCFRP,21NCMONITORING-B9090000,,Fecal Coliform,,15,cfu/100ml,Final,UNKNOWN,21NCMONITORING,UNKNOWN,,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP1999-000400694,Sample-Routine,Water,3/4/99,13:40:00,0.1,m,LCFRP,21NCMONITORING-B9430000,,Fecal Coliform,,308,cfu/100ml,Final,UNKNOWN,21NCMONITORING,UNKNOWN,,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP1999-000400724,Sample-Routine,Water,3/4/99,12:05:00,0.1,m,LCFRP,21NCMONITORING-B9130000,,Fecal Coliform,,70,cfu/100ml,Final,UNKNOWN,21NCMONITORING,UNKNOWN,,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP1999-000400868,Sample-Routine,Water,3/4/99,13:30:00,0.1,m,LCFRP,21NCMONITORING-B9460000,,Fecal Coliform,,30,cfu/100ml,Final,UNKNOWN,21NCMONITORING,UNKNOWN,,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP1999-000400753,Sample-Routine,Water,3/4/99,10:20:00,0.1,m,LCFRP,21NCMONITORING-B9191500,,Fecal Coliform,,53,cfu/100ml,Final,UNKNOWN,21NCMONITORING,UNKNOWN,,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP1999-000400891,Sample-Routine,Water,3/4/99,10:50:00,0.1,m,LCFRP,21NCMONITORING-B9191000,,Fecal Coliform,,16,cfu/100ml,Final,UNKNOWN,21NCMONITORING,UNKNOWN,,,,,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-99-SGR-CF-AMS1999-0,Sample,Water,3/8/99,15:25:00,0.1,m,NCAMBNT,21NC02WQ-B9470000,,Fecal Coliform,Total,200,#/100ml,Final,9222-D,APHA,,,,1,#/100ml,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-99-SGR-CF-AMS1999-0,Sample,Water,3/8/99,12:55:00,0.1,m,NCAMBNT,21NC02WQ-B9196000,,Fecal Coliform,Total,45,#/100ml,Final,9222-D,APHA,,,,1,#/100ml,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-99-SGR-CF-AMS1999-0,Sample,Water,3/8/99,13:00:00,0.1,m,NCAMBNT,21NC02WQ-B9090000,,Fecal Coliform,Total,,,Final,9222-D,APHA,,,,10,#/100ml,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-99-SGR-CF-AMS1999-0,Sample,Water,4/6/99,11:45:00,0.1,m,NCAMBNT,21NC02WQ-B9470000,,Fecal Coliform,Total,91,#/100ml,Final,9222-D,APHA,,,,1,#/100ml,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-99-SGR-CF-AMS1999-0,Sample,Water,4/6/99,12:20:00,0.1,m,NCAMBNT,21NC02WQ-B9196000,,Fecal Coliform,Total,36,#/100ml,Final,9222-D,APHA,,,,1,#/100ml,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-99-SGR-CF-AMS1999-0,Sample,Water,4/6/99,13:30:00,0.1,m,NCAMBNT,21NC02WQ-B9090000,,Fecal Coliform,Total,,,Final,9222-D,APHA,,,,10,#/100ml,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP1999-000397572,Sample-Routine,Water,4/15/99,12:00:00,0.1,m,LCFRP,21NCMONITORING-B9191000,,Fecal Coliform,,27,cfu/100ml,Final,UNKNOWN,21NCMONITORING,UNKNOWN,,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP1999-000397528,Sample-Routine,Water,4/15/99,9:30:00,0.1,m,LCFRP,21NCMONITORING-B9430000,,Fecal Coliform,,48,cfu/100ml,Final,UNKNOWN,21NCMONITORING,UNKNOWN,,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP1999-000397428,Sample-Routine,Water,4/15/99,9:35:00,0.1,m,LCFRP,21NCMONITORING-B9460000,,Fecal Coliform,,365,cfu/100ml,Final,UNKNOWN,21NCMONITORING,UNKNOWN,,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP1999-000397463,Sample-Routine,Water,4/15/99,10:45:00,0.1,m,LCFRP,21NCMONITORING-B9130000,,Fecal Coliform,,130,cfu/100ml,Final,UNKNOWN,21NCMONITORING,UNKNOWN,,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP1999-000397623,Sample-Routine,Water,4/15/99,12:25:00,0.1,m,LCFRP,21NCMONITORING-B9191500,,Fecal Coliform,,20,cfu/100ml,Final,UNKNOWN,21NCMONITORING,UNKNOWN,,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP1999-000397538,Sample-Routine,Water,4/15/99,11:25:00,0.1,m,LCFRP,21NCMONITORING-B9090000,,Fecal Coliform,,48,cfu/100ml,Final,UNKNOWN,21NCMONITORING,UNKNOWN,,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP1999-000394563,Sample-Routine,Water,5/13/99,11:45:00,0.1,m,LCFRP,21NCMONITORING-B9090000,,Fecal Coliform,,111,cfu/100ml,Final,UNKNOWN,21NCMONITORING,UNKNOWN,,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP1999-000394526,Sample-Routine,Water,5/13/99,12:16:00,0.1,m,LCFRP,21NCMONITORING-B9130000,,Fecal Coliform,,253,cfu/100ml,Final,UNKNOWN,21NCMONITORING,UNKNOWN,,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP1999-000394602,Sample-Routine,Water,5/13/99,10:44:00,0.1,m,LCFRP,21NCMONITORING-B9191500,,Fecal Coliform,,57,cfu/100ml,Final,UNKNOWN,21NCMONITORING,UNKNOWN,,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP1999-000394583,Sample-Routine,Water,5/13/99,11:08:00,0.1,m,LCFRP,21NCMONITORING-B9191000,,Fecal Coliform,,58,cfu/100ml,Final,UNKNOWN,21NCMONITORING,UNKNOWN,,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP1999-000394495,Sample-Routine,Water,5/13/99,13:43:00,0.1,m,LCFRP,21NCMONITORING-B9460000,,Fecal Coliform,,530,cfu/100ml,Final,UNKNOWN,21NCMONITORING,UNKNOWN,,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP1999-000394547,Sample-Routine,Water,5/13/99,13:51:00,0.1,m,LCFRP,21NCMONITORING-B9430000,,Fecal Coliform,,169,cfu/100ml,Final,UNKNOWN,21NCMONITORING,UNKNOWN,,,,,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-99-SGR-CF-AMS1999-0,Sample,Water,5/13/99,10:55:00,0.1,m,NCAMBNT,21NC02WQ-B9470000,,Fecal Coliform,Total,20,#/100ml,Final,9222-D,APHA,,,,1,#/100ml,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-99-SGR-CF-AMS1999-0,Sample,Water,5/13/99,11:30:00,0.1,m,NCAMBNT,21NC02WQ-B9196000,,Fecal Coliform,Total,30,#/100ml,Final,9222-D,APHA,,,,1,#/100ml,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-99-SGR-CF-AMS1999-0,Sample,Water,5/13/99,12:35:00,0.1,m,NCAMBNT,21NC02WQ-B9090000,,Fecal Coliform,Total,130,#/100ml,Final,9222-D,APHA,,,,1,#/100ml,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-99-SGR-CF-AMS1999-0,Sample,Water,6/3/99,10:45:00,0.1,m,NCAMBNT,21NC02WQ-B9470000,,Fecal Coliform,Total,36,#/100ml,Final,9222-D,APHA,,,,1,#/100ml,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-99-SGR-CF-AMS1999-0,Sample,Water,6/3/99,11:30:00,0.1,m,NCAMBNT,21NC02WQ-B9196000,,Fecal Coliform,Total,,,Final,9222-D,APHA,,,,10,#/100ml,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-99-SGR-CF-AMS1999-0,Sample,Water,6/3/99,13:45:00,0.1,m,NCAMBNT,21NC02WQ-B9090000,,Fecal Coliform,Total,120,#/100ml,Final,9222-D,APHA,,,,1,#/100ml,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP1999-000391276,Sample-Routine,Water,6/10/99,12:25:00,0.1,m,LCFRP,21NCMONITORING-B9191000,,Fecal Coliform,,600,cfu/100ml,Final,UNKNOWN,21NCMONITORING,UNKNOWN,,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP1999-000391348,Sample-Routine,Water,6/10/99,10:50:00,0.1,m,LCFRP,21NCMONITORING-B9130000,,Fecal Coliform,,470,cfu/100ml,Final,UNKNOWN,21NCMONITORING,UNKNOWN,,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP1999-000391417,Sample-Routine,Water,6/10/99,12:55:00,0.1,m,LCFRP,21NCMONITORING-B9191500,,Fecal Coliform,,35,cfu/100ml,Final,UNKNOWN,21NCMONITORING,UNKNOWN,,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP1999-000391358,Sample-Routine,Water,6/10/99,12:05:00,0.1,m,LCFRP,21NCMONITORING-B9090000,,Fecal Coliform,,265,cfu/100ml,Final,UNKNOWN,21NCMONITORING,UNKNOWN,,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP1999-000391388,Sample-Routine,Water,6/10/99,9:15:00,0.1,m,LCFRP,21NCMONITORING-B9430000,,Fecal Coliform,,130,cfu/100ml,Final,UNKNOWN,21NCMONITORING,UNKNOWN,,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP1999-000391295,Sample-Routine,Water,6/10/99,9:35:00,0.1,m,LCFRP,21NCMONITORING-B9460000,,Fecal Coliform,,600,cfu/100ml,Final,UNKNOWN,21NCMONITORING,UNKNOWN,,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP1999-000389340,Sample-Routine,Water,7/12/99,13:10:00,0.1,m,LCFRP,21NCMONITORING-B9460000,,Fecal Coliform,,600,cfu/100ml,Final,UNKNOWN,21NCMONITORING,UNKNOWN,,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP1999-000389373,Sample-Routine,Water,7/12/99,13:20:00,0.1,m,LCFRP,21NCMONITORING-B9430000,,Fecal Coliform,,300,cfu/100ml,Final,UNKNOWN,21NCMONITORING,UNKNOWN,,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP1999-000389353,Sample-Routine,Water,7/12/99,11:35:00,0.1,m,LCFRP,21NCMONITORING-B9090000,,Fecal Coliform,,600,cfu/100ml,Final,UNKNOWN,21NCMONITORING,UNKNOWN,,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP1999-000389321,Sample-Routine,Water,7/12/99,12:10:00,0.1,m,LCFRP,21NCMONITORING-B9130000,,Fecal Coliform,,600,cfu/100ml,Final,UNKNOWN,21NCMONITORING,UNKNOWN,,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP1999-000389363,Sample-Routine,Water,7/12/99,11:00:00,0.1,m,LCFRP,21NCMONITORING-B9191000,,Fecal Coliform,,600,cfu/100ml,Final,UNKNOWN,21NCMONITORING,UNKNOWN,,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP1999-000389404,Sample-Routine,Water,7/12/99,10:35:00,0.1,m,LCFRP,21NCMONITORING-B9191500,,Fecal Coliform,,120,cfu/100ml,Final,UNKNOWN,21NCMONITORING,UNKNOWN,,,,,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-99-SGR-CF-AMS1999-0,Sample,Water,7/14/99,8:50:00,0.1,m,NCAMBNT,21NC02WQ-B9470000,,Fecal Coliform,Total,580,#/100ml,Final,9222-D,APHA,,,,1,#/100ml,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-99-SGR-CF-AMS1999-0,Sample,Water,7/14/99,9:40:00,0.1,m,NCAMBNT,21NC02WQ-B9196000,,Fecal Coliform,Total,,,Final,9222-D,APHA,,,,10,#/100ml,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-99-SGR-CF-AMS1999-0,Sample,Water,7/14/99,10:40:00,0.1,m,NCAMBNT,21NC02WQ-B9090000,,Fecal Coliform,Total,170,#/100ml,Final,9222-D,APHA,,,,1,#/100ml,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP1999-000385909,Sample-Routine,Water,8/9/99,13:15:00,0.1,m,LCFRP,21NCMONITORING-B9430000,,Fecal Coliform,,120,cfu/100ml,Final,UNKNOWN,21NCMONITORING,UNKNOWN,,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP1999-000385882,Sample-Routine,Water,8/9/99,10:05:00,0.1,m,LCFRP,21NCMONITORING-B9191000,,Fecal Coliform,,146,cfu/100ml,Final,UNKNOWN,21NCMONITORING,UNKNOWN,,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP1999-000385751,Sample-Routine,Water,8/9/99,10:50:00,0.1,m,LCFRP,21NCMONITORING-B9090000,,Fecal Coliform,,590,cfu/100ml,Final,UNKNOWN,21NCMONITORING,UNKNOWN,,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP1999-000385971,Sample-Routine,Water,8/9/99,9:45:00,0.1,m,LCFRP,21NCMONITORING-B9191500,,Fecal Coliform,,10,cfu/100ml,Final,UNKNOWN,21NCMONITORING,UNKNOWN,,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP1999-000385949,Sample-Routine,Water,8/9/99,12:50:00,0.1,m,LCFRP,21NCMONITORING-B9460000,,Fecal Coliform,,54,cfu/100ml,Final,UNKNOWN,21NCMONITORING,UNKNOWN,,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP1999-000385761,Sample-Routine,Water,8/9/99,11:30:00,0.1,m,LCFRP,21NCMONITORING-B9130000,,Fecal Coliform,,564,cfu/100ml,Final,UNKNOWN,21NCMONITORING,UNKNOWN,,,,,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-99-SGR-CF-AMS1999-0,Sample,Water,8/12/99,15:30:00,0.1,m,NCAMBNT,21NC02WQ-B9470000,,Fecal Coliform,Total,970,#/100ml,Final,9222-D,APHA,,,,1,#/100ml,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-99-SGR-CF-AMS1999-0,Sample,Water,8/12/99,13:25:00,0.1,m,NCAMBNT,21NC02WQ-B9196000,,Fecal Coliform,Total,60,#/100ml,Final,9222-D,APHA,,,,1,#/100ml,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-99-SGR-CF-AMS1999-0,Sample,Water,8/12/99,14:30:00,0.1,m,NCAMBNT,21NC02WQ-B9090000,,Fecal Coliform,Total,170,#/100ml,Final,9222-D,APHA,,,,1,#/100ml,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-99-SGR-CF-AMS1999-0,Sample,Water,8/30/99,14:10:00,0.1,m,NCAMBNT,21NC02WQ-B9196000,,Fecal Coliform,Total,200,#/100ml,Final,9222-D,APHA,,,,1,#/100ml,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP1999-000382253,Sample-Routine,Water,9/9/99,14:05:00,0.1,m,LCFRP,21NCMONITORING-B9430000,,Fecal Coliform,,200,cfu/100ml,Final,UNKNOWN,21NCMONITORING,UNKNOWN,,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP1999-000382124,Sample-Routine,Water,9/9/99,13:50:00,0.1,m,LCFRP,21NCMONITORING-B9460000,,Fecal Coliform,,600,cfu/100ml,Final,UNKNOWN,21NCMONITORING,UNKNOWN,,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP1999-000382377,Sample-Routine,Water,9/9/99,11:00:00,0.1,m,LCFRP,21NCMONITORING-B9191500,,Fecal Coliform,,44,cfu/100ml,Final,UNKNOWN,21NCMONITORING,UNKNOWN,,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP1999-000382316,Sample-Routine,Water,9/9/99,11:35:00,0.1,m,LCFRP,21NCMONITORING-B9191000,,Fecal Coliform,,75,cfu/100ml,Final,UNKNOWN,21NCMONITORING,UNKNOWN,,,,,STORET
